trade_id,pair,strategy_id,strategy_name,family,backtest_mode,entry_timestamp,exit_timestamp,entry_bar_index,exit_bar_index,trade_bars,signal_side,label_profitable,realized_return,gross_trade_return,trade_cost_drag,entry_zscore,entry_abs_zscore,zscore_change_1,zscore_change_3,spread_level,spread_change_1,spread_change_3,spread_vol_12,spread_vol_48,hedge_ratio,hedge_ratio_stability,beta,realized_volatility_percentile,cvar,var,tail_dependence,crisis_probability,liquidity_score,bid_ask_spread_bps,slippage_bps,volume_x_usd,volume_y_usd,funding_x_bps,funding_y_bps,funding_diff_bps,funding_abs_total_bps,funding_bps_per_day,regime,regime_strategy_match,cointegration_pvalue,ecm_strength,ecm_x,ecm_y,half_life,hurst,conditional_probability_distortion,copula_calibration_score,u1_given_u2,u2_given_u1,composite_score,ml_confidence,profile_match,ou_optimal
BTC-USD-ETH-USD|37|2026-05-15T21:55:00+00:00|1,BTC-USD-ETH-USD,37,Pure Copula Portfolio,portfolio,two_leg,2026-05-15 21:55:00+00:00,2026-06-26T13:50:00+00:00,0,11999,12000,long_spread,0,-0.3070735383923699,0.0021847104553851,0.309258248847755,-0.6949111104165655,0.6949111104165655,0.0,0.0,10382.797026065717,0.0,0.0,0.0,0.0,30.961074319876392,0.9934298252108286,0.6035447383298808,0.31225,144.61171853264125,98.70554488728192,0.3951565038537356,0.2498,1.0,5.0,5.0,147716.9429,49802.0734,0.02375,-0.28625,-0.31,0.31,0.0,range,0.5,0.8572731872411868,0.0050025613799178,0.0,0.0,68.96756393652842,0.4975,-0.2275811788530465,0.6137905894265232,0.3862094105734767,0.6137905894265232,34.807972652279375,0.7292651523903184,0.6175872831302578,0.6387262120991228
BNB-USD-LINK-USD|33|2026-05-15T21:55:00+00:00|1,BNB-USD-LINK-USD,33,Copula Dislocation Ranking Engine,copula,two_leg,2026-05-15 21:55:00+00:00,2026-06-26T13:50:00+00:00,0,11999,12000,long_spread,0,-1.029561648226765,-0.6476758148934318,0.3818858333333333,-0.4855875857171083,0.4855875857171083,0.0,0.0,270.00484690219355,0.0,0.0,0.0,0.0,40.178622198786705,0.9985645809804914,0.1061998485601264,0.3622916666666667,3.0166301714585124,1.165180043764849,0.3729177959944482,0.2898333333333333,0.00288548,19.9567178,14.9711452,0.0,30.151,0.0,0.0,0.0,0.0,0.0,range,0.5,0.4794664183465459,0.0069176179341706,0.0,0.0,68.96756393652842,0.4975,-0.1604636157988182,0.5802318078994091,0.4197681921005908,0.5802318078994091,44.298234915467354,0.714087532144974,0.6421509143753166,0.6450262120311315
BTC-USD-ETH-USD|34|2026-05-15T21:55:00+00:00|1,BTC-USD-ETH-USD,34,Copula + Regime Strategy,copula,two_leg,2026-05-15 21:55:00+00:00,2026-06-26T13:50:00+00:00,0,11999,12000,long_spread,0,-0.2095218784915591,-0.0023836296438041,0.2071382488477549,-0.6949111104165655,0.6949111104165655,0.0,0.0,10382.797026065717,0.0,0.0,0.0,0.0,30.961074319876392,0.9934298252108286,0.6035447383298808,0.31225,144.61171853264125,98.70554488728192,0.3951565038537356,0.2498,1.0,5.0,5.0,147716.9429,49802.0734,0.02375,-0.28625,-0.31,0.31,0.0,range,0.5,0.8572731872411868,0.0050025613799178,0.0,0.0,68.96756393652842,0.4975,-0.2275811788530465,0.6137905894265232,0.3862094105734767,0.6137905894265232,34.807972652279375,0.7292651523903184,0.6175872831302578,0.6387262120991228
BTC-USD-ETH-USD|29|2026-05-15T21:55:00+00:00|1,BTC-USD-ETH-USD,29,Copula Risk Filter,copula,two_leg,2026-05-15 21:55:00+00:00,2026-06-26T13:50:00+00:00,0,11999,12000,long_spread,0,-0.137755463188974,0.0693827856587809,0.2071382488477549,-0.6949111104165655,0.6949111104165655,0.0,0.0,10382.797026065717,0.0,0.0,0.0,0.0,30.961074319876392,0.9934298252108286,0.6035447383298808,0.31225,144.61171853264125,98.70554488728192,0.3951565038537356,0.2498,1.0,5.0,5.0,147716.9429,49802.0734,0.02375,-0.28625,-0.31,0.31,0.0,range,0.5,0.8572731872411868,0.0050025613799178,0.0,0.0,68.96756393652842,0.4975,-0.2275811788530465,0.6137905894265232,0.3862094105734767,0.6137905894265232,34.807972652279375,0.7292651523903184,0.6175872831302578,0.6387262120991228
BTC-USD-ETH-USD|33|2026-05-15T21:55:00+00:00|1,BTC-USD-ETH-USD,33,Copula Dislocation Ranking Engine,copula,two_leg,2026-05-15 21:55:00+00:00,2026-06-26T13:50:00+00:00,0,11999,12000,long_spread,0,-0.3070735383923699,0.0021847104553851,0.309258248847755,-0.6949111104165655,0.6949111104165655,0.0,0.0,10382.797026065717,0.0,0.0,0.0,0.0,30.961074319876392,0.9934298252108286,0.6035447383298808,0.31225,144.61171853264125,98.70554488728192,0.3951565038537356,0.2498,1.0,5.0,5.0,147716.9429,49802.0734,0.02375,-0.28625,-0.31,0.31,0.0,range,0.5,0.8572731872411868,0.0050025613799178,0.0,0.0,68.96756393652842,0.4975,-0.2275811788530465,0.6137905894265232,0.3862094105734767,0.6137905894265232,34.807972652279375,0.7292651523903184,0.6175872831302578,0.6387262120991228
BNB-USD-LINK-USD|37|2026-05-15T21:55:00+00:00|1,BNB-USD-LINK-USD,37,Pure Copula Portfolio,portfolio,two_leg,2026-05-15 21:55:00+00:00,2026-06-26T13:50:00+00:00,0,11999,12000,long_spread,0,-1.029561648226765,-0.6476758148934318,0.3818858333333333,-0.4855875857171083,0.4855875857171083,0.0,0.0,270.00484690219355,0.0,0.0,0.0,0.0,40.178622198786705,0.9985645809804914,0.1061998485601264,0.3622916666666667,3.0166301714585124,1.165180043764849,0.3729177959944482,0.2898333333333333,0.00288548,19.9567178,14.9711452,0.0,30.151,0.0,0.0,0.0,0.0,0.0,range,0.5,0.4794664183465459,0.0069176179341706,0.0,0.0,68.96756393652842,0.4975,-0.1604636157988182,0.5802318078994091,0.4197681921005908,0.5802318078994091,44.298234915467354,0.714087532144974,0.6421509143753166,0.6450262120311315
BTC-USD-ETH-USD|28|2026-05-15T21:55:00+00:00|1,BTC-USD-ETH-USD,28,Copula Tail Risk Sizing,portfolio,two_leg,2026-05-15 21:55:00+00:00,2026-06-26T13:50:00+00:00,0,11999,12000,long_spread,0,-0.137755463188974,0.0693827856587809,0.2071382488477549,-0.6949111104165655,0.6949111104165655,0.0,0.0,10382.797026065717,0.0,0.0,0.0,0.0,30.961074319876392,0.9934298252108286,0.6035447383298808,0.31225,144.61171853264125,98.70554488728192,0.3951565038537356,0.2498,1.0,5.0,5.0,147716.9429,49802.0734,0.02375,-0.28625,-0.31,0.31,0.0,range,0.5,0.8572731872411868,0.0050025613799178,0.0,0.0,68.96756393652842,0.4975,-0.2275811788530465,0.6137905894265232,0.3862094105734767,0.6137905894265232,34.807972652279375,0.7292651523903184,0.6175872831302578,0.6387262120991228
BTC-USD-ETH-USD|6|2026-05-15T22:15:00+00:00|1,BTC-USD-ETH-USD,6,Dual Conditional Copula,copula,two_leg,2026-05-15 22:15:00+00:00,2026-06-26T13:50:00+00:00,4,11999,11996,long_spread,0,-0.0493302565546141,0.1311673742250949,0.1804976307797091,-0.7711182636573928,0.7711182636573928,-0.0061390208226792,-0.1166986305056433,10313.08776189832,-5.615570272057084,-106.74818984752346,48.49541068541632,48.49541068541632,30.961074319876392,0.9934298252108286,0.6035447383298808,0.31225,144.61171853264125,98.70554488728192,0.3951565038537356,0.2498,1.0,5.0,5.0,6046.1925,980.9306,0.02375,-0.28625,-0.31,0.31,0.0,range,0.5,0.8572731872411868,0.0050025613799178,-3.3149153458793325e-05,-7.141770962523106e-05,68.96756393652842,0.4975,-0.2515243250379103,0.6257621625189551,0.3742378374810448,0.6257621625189551,34.807972652279375,0.7169808226177257,0.6856623550886429,0.6793279661680789
ETH-USD-SOL-USD|35|2026-05-15T23:35:00+00:00|1,ETH-USD-SOL-USD,35,Copula Divergence Persistence,copula,two_leg,2026-05-15 23:35:00+00:00,2026-06-26T13:50:00+00:00,20,11999,11980,short_spread,0,-0.3708612685519426,-0.1643822383936064,0.2064790301583363,0.5625153502987247,0.5625153502987247,-0.0185059040627538,0.0867788284202001,14.36454805620997,0.0,0.9832936967145542,1.1052685830773363,1.1835856088626986,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,457.6702,517.688,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-9.60272148276062e-06,1.2875587894059534e-05,2.0,0.3698874919879776,0.1853381409169875,0.5926690704584938,0.5926690704584938,0.4073309295415062,35.94923726892438,0.8003744588176211,0.5771063544092744,0.794697411090252
BTC-USD-SOL-USD|5|2026-05-15T23:40:00+00:00|1,BTC-USD-SOL-USD,5,Pure Copula,copula,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,1,0.0360960828040265,0.2812475432121857,0.2451514604081591,1.0811793769878244,1.0811793769878244,1.4417387015861698,1.193522190493587,10576.288717777206,58.034405046113534,57.39067507685104,30.35191251180046,31.194802243064327,767.8135015371658,0.9803100660358394,0.4161550572822056,0.8764166666666666,227.69433675494037,151.88861677514868,0.6447933257302076,0.7011333333333334,1.0,5.0,5.0,145632.6559,4070.712,-0.0125,0.0,0.0125,0.0125,0.0,range,0.5,0.7772792269551002,0.0052551785447751,-3.1782781147546184e-06,-9.105793294931618e-06,2.0625439643775416,0.428644307709738,0.3455602629345221,0.672780131467261,0.672780131467261,0.3272198685327389,36.6547614444752,0.5983932911389721,0.5488791986769823,0.6870304873712992
ETH-USD-SOL-USD|20|2026-05-15T23:40:00+00:00|1,ETH-USD-SOL-USD,20,Dynamic Threshold Model,adaptive,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,1,0.0024966240314297,0.0979744454927042,0.0954778214612746,1.9691028499709904,1.9691028499709904,1.4065874996722658,1.4369950888134055,16.206194904567383,1.8416468483574135,0.6360780805957802,1.1488638354627467,1.2157516323971045,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,4446.2,4070.712,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-9.60272148276062e-06,1.2875587894059534e-05,2.0,0.3832402244489163,0.5759409988772418,0.787970499438621,0.787970499438621,0.2120295005613791,35.94923726892438,0.5586480533708474,0.3189175504444383,0.5920298950707941
ETH-USD-SOL-USD|14|2026-05-15T23:40:00+00:00|1,ETH-USD-SOL-USD,14,OU Optimal,mean_reversion,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,0,-0.2002957888358886,-0.073737967374614,0.1265578214612746,1.9691028499709904,1.9691028499709904,1.4065874996722658,1.4369950888134055,16.206194904567383,1.8416468483574135,0.6360780805957802,1.1488638354627467,1.2157516323971045,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,4446.2,4070.712,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-9.60272148276062e-06,1.2875587894059534e-05,2.0,0.3832402244489163,0.5759409988772418,0.787970499438621,0.787970499438621,0.2120295005613791,35.94923726892438,0.5586480533708474,0.3189175504444383,0.5920298950707941
ETH-USD-SOL-USD|11|2026-05-15T23:40:00+00:00|1,ETH-USD-SOL-USD,11,Half-Life Optimized,mean_reversion,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,0,-0.1890766543994482,-0.0758388329381735,0.1132378214612746,1.9691028499709904,1.9691028499709904,1.4065874996722658,1.4369950888134055,16.206194904567383,1.8416468483574135,0.6360780805957802,1.1488638354627467,1.2157516323971045,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,4446.2,4070.712,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-9.60272148276062e-06,1.2875587894059534e-05,2.0,0.3832402244489163,0.5759409988772418,0.787970499438621,0.787970499438621,0.2120295005613791,35.94923726892438,0.5586480533708474,0.3189175504444383,0.5920298950707941
ETH-USD-SOL-USD|6|2026-05-15T23:40:00+00:00|1,ETH-USD-SOL-USD,6,Dual Conditional Copula,copula,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,0,-0.3893033837167357,-0.1384255622554611,0.2508778214612746,1.9691028499709904,1.9691028499709904,1.4065874996722658,1.4369950888134055,16.206194904567383,1.8416468483574135,0.6360780805957802,1.1488638354627467,1.2157516323971045,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,4446.2,4070.712,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-9.60272148276062e-06,1.2875587894059534e-05,2.0,0.3832402244489163,0.5759409988772418,0.787970499438621,0.787970499438621,0.2120295005613791,35.94923726892438,0.5586480533708474,0.3189175504444383,0.5920298950707941
ETH-USD-SOL-USD|5|2026-05-15T23:40:00+00:00|1,ETH-USD-SOL-USD,5,Pure Copula,copula,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,0,-0.5274781959608883,-0.2188803744996136,0.3085978214612745,1.9691028499709904,1.9691028499709904,1.4065874996722658,1.4369950888134055,16.206194904567383,1.8416468483574135,0.6360780805957802,1.1488638354627467,1.2157516323971045,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,4446.2,4070.712,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-9.60272148276062e-06,1.2875587894059534e-05,2.0,0.3832402244489163,0.5759409988772418,0.787970499438621,0.787970499438621,0.2120295005613791,35.94923726892438,0.5586480533708474,0.3189175504444383,0.5920298950707941
ETH-USD-SOL-USD|34|2026-05-15T23:40:00+00:00|1,ETH-USD-SOL-USD,34,Copula + Regime Strategy,copula,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,0,-0.4712700368666574,-0.2337122154053829,0.2375578214612746,1.9691028499709904,1.9691028499709904,1.4065874996722658,1.4369950888134055,16.206194904567383,1.8416468483574135,0.6360780805957802,1.1488638354627467,1.2157516323971045,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,4446.2,4070.712,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-9.60272148276062e-06,1.2875587894059534e-05,2.0,0.3832402244489163,0.5759409988772418,0.787970499438621,0.787970499438621,0.2120295005613791,35.94923726892438,0.5586480533708474,0.3189175504444383,0.5920298950707941
BTC-USD-SOL-USD|6|2026-05-15T23:40:00+00:00|1,BTC-USD-SOL-USD,6,Dual Conditional Copula,copula,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,1,0.1376464701720713,0.3428379305802305,0.2051914604081591,1.0811793769878244,1.0811793769878244,1.4417387015861698,1.193522190493587,10576.288717777206,58.034405046113534,57.39067507685104,30.35191251180046,31.194802243064327,767.8135015371658,0.9803100660358394,0.4161550572822056,0.8764166666666666,227.69433675494037,151.88861677514868,0.6447933257302076,0.7011333333333334,1.0,5.0,5.0,145632.6559,4070.712,-0.0125,0.0,0.0125,0.0125,0.0,range,0.5,0.7772792269551002,0.0052551785447751,-3.1782781147546184e-06,-9.105793294931618e-06,2.0625439643775416,0.428644307709738,0.3455602629345221,0.672780131467261,0.672780131467261,0.3272198685327389,36.6547614444752,0.5983932911389721,0.5488791986769823,0.6870304873712992
BTC-USD-SOL-USD|34|2026-05-15T23:40:00+00:00|1,BTC-USD-SOL-USD,34,Copula + Regime Strategy,copula,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,0,-0.140454539235796,0.0780569211723629,0.2185114604081591,1.0811793769878244,1.0811793769878244,1.4417387015861698,1.193522190493587,10576.288717777206,58.034405046113534,57.39067507685104,30.35191251180046,31.194802243064327,767.8135015371658,0.9803100660358394,0.4161550572822056,0.8764166666666666,227.69433675494037,151.88861677514868,0.6447933257302076,0.7011333333333334,1.0,5.0,5.0,145632.6559,4070.712,-0.0125,0.0,0.0125,0.0125,0.0,range,0.5,0.7772792269551002,0.0052551785447751,-3.1782781147546184e-06,-9.105793294931618e-06,2.0625439643775416,0.428644307709738,0.3455602629345221,0.672780131467261,0.672780131467261,0.3272198685327389,36.6547614444752,0.5983932911389721,0.5488791986769823,0.6870304873712992
BTC-USD-SOL-USD|33|2026-05-15T23:40:00+00:00|1,BTC-USD-SOL-USD,33,Copula Dislocation Ranking Engine,copula,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,0,-0.1246881155311564,0.1959433448770025,0.3206314604081591,1.0811793769878244,1.0811793769878244,1.4417387015861698,1.193522190493587,10576.288717777206,58.034405046113534,57.39067507685104,30.35191251180046,31.194802243064327,767.8135015371658,0.9803100660358394,0.4161550572822056,0.8764166666666666,227.69433675494037,151.88861677514868,0.6447933257302076,0.7011333333333334,1.0,5.0,5.0,145632.6559,4070.712,-0.0125,0.0,0.0125,0.0125,0.0,range,0.5,0.7772792269551002,0.0052551785447751,-3.1782781147546184e-06,-9.105793294931618e-06,2.0625439643775416,0.428644307709738,0.3455602629345221,0.672780131467261,0.672780131467261,0.3272198685327389,36.6547614444752,0.5983932911389721,0.5488791986769823,0.6870304873712992
BTC-USD-SOL-USD|7|2026-05-15T23:40:00+00:00|1,BTC-USD-SOL-USD,7,Tail Event Reversion,copula,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,1,0.0687618180208066,0.2339932784289657,0.1652314604081591,1.0811793769878244,1.0811793769878244,1.4417387015861698,1.193522190493587,10576.288717777206,58.034405046113534,57.39067507685104,30.35191251180046,31.194802243064327,767.8135015371658,0.9803100660358394,0.4161550572822056,0.8764166666666666,227.69433675494037,151.88861677514868,0.6447933257302076,0.7011333333333334,1.0,5.0,5.0,145632.6559,4070.712,-0.0125,0.0,0.0125,0.0125,0.0,range,0.5,0.7772792269551002,0.0052551785447751,-3.1782781147546184e-06,-9.105793294931618e-06,2.0625439643775416,0.428644307709738,0.3455602629345221,0.672780131467261,0.672780131467261,0.3272198685327389,36.6547614444752,0.5983932911389721,0.5488791986769823,0.6870304873712992
BTC-USD-SOL-USD|28|2026-05-15T23:40:00+00:00|1,BTC-USD-SOL-USD,28,Copula Tail Risk Sizing,portfolio,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,1,0.0360960828040265,0.2812475432121857,0.2451514604081591,1.0811793769878244,1.0811793769878244,1.4417387015861698,1.193522190493587,10576.288717777206,58.034405046113534,57.39067507685104,30.35191251180046,31.194802243064327,767.8135015371658,0.9803100660358394,0.4161550572822056,0.8764166666666666,227.69433675494037,151.88861677514868,0.6447933257302076,0.7011333333333334,1.0,5.0,5.0,145632.6559,4070.712,-0.0125,0.0,0.0125,0.0125,0.0,range,0.5,0.7772792269551002,0.0052551785447751,-3.1782781147546184e-06,-9.105793294931618e-06,2.0625439643775416,0.428644307709738,0.3455602629345221,0.672780131467261,0.672780131467261,0.3272198685327389,36.6547614444752,0.5983932911389721,0.5488791986769823,0.6870304873712992
BTC-USD-SOL-USD|37|2026-05-15T23:40:00+00:00|1,BTC-USD-SOL-USD,37,Pure Copula Portfolio,portfolio,two_leg,2026-05-15 23:40:00+00:00,2026-06-26T13:50:00+00:00,21,11999,11979,short_spread,0,-0.1246881155311564,0.1959433448770025,0.3206314604081591,1.0811793769878244,1.0811793769878244,1.4417387015861698,1.193522190493587,10576.288717777206,58.034405046113534,57.39067507685104,30.35191251180046,31.194802243064327,767.8135015371658,0.9803100660358394,0.4161550572822056,0.8764166666666666,227.69433675494037,151.88861677514868,0.6447933257302076,0.7011333333333334,1.0,5.0,5.0,145632.6559,4070.712,-0.0125,0.0,0.0125,0.0125,0.0,range,0.5,0.7772792269551002,0.0052551785447751,-3.1782781147546184e-06,-9.105793294931618e-06,2.0625439643775416,0.428644307709738,0.3455602629345221,0.672780131467261,0.672780131467261,0.3272198685327389,36.6547614444752,0.5983932911389721,0.5488791986769823,0.6870304873712992
BTC-USD-SOL-USD|35|2026-05-15T23:45:00+00:00|1,BTC-USD-SOL-USD,35,Copula Divergence Persistence,copula,two_leg,2026-05-15 23:45:00+00:00,2026-06-26T13:50:00+00:00,22,11999,11978,short_spread,1,0.0639167194082152,0.2513481148962079,0.1874313954879926,1.0164907564854555,1.0164907564854555,-0.0646886205023689,0.7800829978257311,10575.644987807944,-0.6437299692624947,33.39067507685104,27.64213837509806,30.444363393924576,767.8135015371658,0.9803100660358394,0.4161550572822056,0.8764166666666666,227.69433675494037,151.88861677514868,0.6447933257302076,0.7011333333333334,1.0,5.0,5.0,241064.0688,4212.6,-0.0125,0.0,0.0125,0.0125,0.0,range,0.5,0.7772792269551002,0.0052551785447751,-2.032647098737075e-06,-5.823550883328301e-06,2.180212799373204,0.4319140876552707,0.3264326927045982,0.6632163463522991,0.6632163463522991,0.3367836536477009,36.6547614444752,0.7770561890380798,0.7043122461277996,0.8025362553091996
ETH-USD-SOL-USD|15|2026-05-15T23:45:00+00:00|1,ETH-USD-SOL-USD,15,ML Confidence,ml,two_leg,2026-05-15 23:45:00+00:00,2026-06-26T13:50:00+00:00,22,11999,11978,short_spread,0,-0.15896482809724,-0.0368482153330272,0.1221166127642128,1.9672580980243644,1.9672580980243644,-0.001844751946626,1.3862368436628858,16.50062613680575,0.2944312322383666,2.13607808059578,1.0970410248540674,1.1867627873105615,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,4445.8,4212.6,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-1.0511692658579947e-05,1.4094360956304364e-05,2.0,0.4072854085298152,0.5755299090374688,0.7877649545187344,0.7877649545187344,0.2122350454812656,35.94923726892438,0.6721961703280391,0.4241260779442581,0.6516304059882684
ETH-USD-SOL-USD|30|2026-05-15T23:45:00+00:00|1,ETH-USD-SOL-USD,30,Meta Model,ml,two_leg,2026-05-15 23:45:00+00:00,2026-06-26T13:50:00+00:00,22,11999,11978,short_spread,0,-0.085020070480024,0.0370965422841887,0.1221166127642128,1.9672580980243644,1.9672580980243644,-0.001844751946626,1.3862368436628858,16.50062613680575,0.2944312322383666,2.13607808059578,1.0970410248540674,1.1867627873105615,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,4445.8,4212.6,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-1.0511692658579947e-05,1.4094360956304364e-05,2.0,0.4072854085298152,0.5755299090374688,0.7877649545187344,0.7877649545187344,0.2122350454812656,35.94923726892438,0.6721961703280391,0.4241260779442581,0.6516304059882684
ETH-USD-SOL-USD|17|2026-05-15T23:50:00+00:00|1,ETH-USD-SOL-USD,17,Proprietary Signal Stack,composite,two_leg,2026-05-15 23:50:00+00:00,2026-06-26T13:50:00+00:00,23,11999,11977,short_spread,0,-0.1522531305122982,-0.0478977264451471,0.1043554040671511,1.7257945400918515,1.7257945400918515,-0.2414635579325128,1.1632791897931267,16.40062613680584,-0.099999999999909,2.036078080595871,1.0986664068924372,1.160872307103218,24.72156161191254,0.9728992369213562,0.5920344123211545,0.98,7.158783694321029,4.900000000000091,0.749887394372585,0.784,1.0,5.0,5.0,2222.8,0.0,-0.28625,0.34625,0.6325000000000001,0.6325000000000001,0.0,bull,0.5,0.8104784053521012,0.0044861517520632,-1.0657013409735004e-05,1.4289210937914967e-05,2.0,0.4192602081556379,0.5192153086219816,0.7596076543109909,0.7596076543109909,0.2403923456890092,35.94923726892438,0.7127979407792396,0.4634554063822034,0.6726068860321284
BTC-USD-ETH-USD|7|2026-05-15T23:55:00+00:00|1,BTC-USD-ETH-USD,7,Tail Event Reversion,copula,two_leg,2026-05-15 23:55:00+00:00,2026-06-26T13:50:00+00:00,24,11999,11976,long_spread,0,-0.0331064156694219,0.0896681247700578,0.1227745404394797,-1.1790325041722285,1.1790325041722285,-0.5579171214450744,-0.4711431144402348,10264.339572050812,-26.384429727942916,-25.096107431978453,33.1778860413709,38.9957540605022,30.961074319876392,0.9934298252108286,0.6035447383298808,0.31225,144.61171853264125,98.70554488728192,0.3951565038537356,0.2498,1.0,5.0,5.0,237992.7124,11116.0,0.02375,-0.28625,-0.31,0.31,0.0,range,0.5,0.8572731872411868,0.0050025613799178,-3.44746095579719e-05,-7.427331916379129e-05,2.0,0.4046553112859424,-0.373952936391508,0.686976468195754,0.3130235318042459,0.686976468195754,34.807972652279375,0.6838333852755673,0.5377958403271986,0.7275644679164126
BNB-USD-LINK-USD|3|2026-05-16T00:00:00+00:00|1,BNB-USD-LINK-USD,3,ZScore + Copula,hybrid,two_leg,2026-05-16 00:00:00+00:00,2026-06-26T13:50:00+00:00,25,11999,11975,long_spread,0,-0.2566280005962565,-0.1279263339295898,0.1287016666666667,-5.0,5.0,-5.0,-5.0,269.0405599694227,-0.9642869327708468,-0.9642869327708468,0.2783656601056434,0.1928573865541693,40.178622198786705,0.9985645809804914,0.1061998485601264,0.3622916666666667,3.0166301714585124,1.165180043764849,0.3729177959944482,0.2898333333333333,0.00288548,19.9567178,14.9711452,0.0,10.074,0.0,0.0,0.0,0.0,0.0,range,0.5,0.4794664183465459,0.0069176179341706,2.1748286169339076e-05,-1.184280774633408e-05,68.96756393652842,0.4975,-0.9311096086675776,0.9655548043337888,0.0344451956662111,0.9655548043337888,44.298234915467354,0.4496813242407312,0.4919622948825937,0.5129847512274935
BNB-USD-LINK-USD|24|2026-05-16T00:00:00+00:00|1,BNB-USD-LINK-USD,24,Regime Filtered Stat-Arb,regime,two_leg,2026-05-16 00:00:00+00:00,2026-06-26T13:50:00+00:00,25,11999,11975,long_spread,0,-0.0945666220456706,0.0074950446209959,0.1020616666666666,-5.0,5.0,-5.0,-5.0,269.0405599694227,-0.9642869327708468,-0.9642869327708468,0.2783656601056434,0.1928573865541693,40.178622198786705,0.9985645809804914,0.1061998485601264,0.3622916666666667,3.0166301714585124,1.165180043764849,0.3729177959944482,0.2898333333333333,0.00288548,19.9567178,14.9711452,0.0,10.074,0.0,0.0,0.0,0.0,0.0,range,0.5,0.4794664183465459,0.0069176179341706,2.1748286169339076e-05,-1.184280774633408e-05,68.96756393652842,0.4975,-0.9311096086675776,0.9655548043337888,0.0344451956662111,0.9655548043337888,44.298234915467354,0.4496813242407312,0.4919622948825937,0.5129847512274935
