pair,threshold,cost_bucket,trades,profit_factor,expectancy,sharpe,max_drawdown,win_rate,total_return,gross_return,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,observations,passes_trade_gate,passes_quality_gate
BTC-USD-ETH-USD,1.5,stress,16,0.09730895139064173,-0.0057206020678,-3.583283192548533,0.09024387256274002,0.125,-0.08798391385433835,-0.02705362561891711,0.02325,0.024800000000000003,0.0038162916666666666,0.012400000000000001,0.00031000000000000005,5043,False,False
BTC-USD-SOL-USD,1.75,base,15,0.664200570458787,-0.002003409165076667,-0.8935374241150781,0.07836532992847686,0.3333333333333333,-0.030557546850303097,0.004191440948277725,0.0145,0.011600000000000001,0.0030214140624999996,0.0058000000000000005,0.00029,5041,False,False
BTC-USD-SOL-USD,1.75,stress,15,0.482199461045275,-0.003646742498410001,-1.5855413106916967,0.09847757050361916,0.3333333333333333,-0.05421111295994152,0.004191440948277725,0.021750000000000002,0.023200000000000002,0.0030214140624999996,0.011600000000000001,0.00029,5041,False,False
BTC-USD-ETH-USD,1.75,base,15,0.20149562462359905,-0.0033492861453828108,-2.1273080134266698,0.06352180000841012,0.26666666666666666,-0.049459223654500284,-0.01459835563829126,0.0145,0.011600000000000001,0.0038162916666666666,0.0058000000000000005,0.00029,5043,False,False
BTC-USD-ETH-USD,1.75,stress,15,0.10162588409214428,-0.004992619478716144,-3.0015752906725757,0.0804202660527018,0.06666666666666667,-0.07265622056034193,-0.01459835563829126,0.021750000000000002,0.023200000000000002,0.0038162916666666666,0.011600000000000001,0.00029,5043,False,False
ETH-USD-SOL-USD,1.75,base,14,1.0860869275545448,0.00037098579516506747,0.17260731822184303,0.05889266180136452,0.35714285714285715,0.0044168072107442224,0.038234534763349926,0.013500000000000002,0.0108,0.0031153854166666665,0.0054,0.00027000000000000006,5041,False,False
ETH-USD-SOL-USD,1.75,stress,14,0.7662565950966083,-0.0012682999191206477,-0.5666271596655464,0.07005430930664894,0.2857142857142857,-0.018437596217312224,0.038234534763349926,0.020250000000000004,0.0216,0.0031153854166666665,0.0108,0.00027000000000000006,5041,False,False
SOL-USD-LINK-USD,1.0,base,13,0.18574047884315997,-0.007455475168139352,-5.242082063695331,0.1298088978606116,0.07692307692307693,-0.09373534162439023,-0.06732771784800118,0.0125,0.010000000000000002,0.0008760161077470225,0.005000000000000001,0.00025000000000000006,1000,False,False
SOL-USD-LINK-USD,1.0,stress,13,0.14727004534435936,-0.009090090552754738,-6.1649783927741995,0.14602167264737054,0.07692307692307693,-0.11289232200163091,-0.06732771784800118,0.018750000000000003,0.020000000000000004,0.0008760161077470225,0.010000000000000002,0.00025000000000000006,1000,False,False
ETH-USD-SOL-USD,2.25,base,12,1.2797407808502304,0.0010475747930741297,0.41640839450085004,0.04423880267142302,0.25,0.01184866672165752,0.041288435757934394,0.0115,0.0092,0.0031153854166666665,0.0046,0.00023000000000000003,5041,False,False
ETH-USD-SOL-USD,2.25,stress,12,0.8824822886263831,-0.0005815918735925362,-0.22238600946562875,0.055814499926238464,0.25,-0.007804452519968641,0.041288435757934394,0.01725,0.0184,0.0031153854166666665,0.0092,0.00023000000000000003,5041,False,False
ETH-USD-SOL-USD,2.0,base,12,0.8575555337527191,-0.0007290941084181768,-0.28976878383650856,0.061151615974665646,0.16666666666666666,-0.00949589552759289,0.01932309454200465,0.0115,0.0092,0.0031153854166666665,0.0046,0.00023000000000000003,5041,False,False
ETH-USD-SOL-USD,2.0,stress,12,0.6351857390635179,-0.002358260775084844,-0.9015731690145778,0.0748114423246186,0.16666666666666666,-0.028734593708355405,0.01932309454200465,0.01725,0.0184,0.0031153854166666665,0.0092,0.00023000000000000003,5041,False,False
ETH-USD-LINK-USD,1.25,base,12,0.2689822697808647,-0.00634583473935316,-2.9415082395724035,0.08787837937776632,0.25,-0.07604033528507037,-0.051303078224301135,0.0115,0.0092,0.0008147376578458991,0.0046,0.00023,1000,False,False
ETH-USD-LINK-USD,1.25,stress,12,0.20123337076562528,-0.00797500140601983,-3.6393174927226912,0.09794699211497104,0.16666666666666666,-0.09401544883716584,-0.051303078224301135,0.01725,0.0184,0.0008147376578458991,0.0092,0.00023,1000,False,False
ETHUSDT-SOLUSDT,1.0,base,11,1.8354885040912694,0.0017224248218917536,2.4475586659030233,0.021558536375083093,0.09090909090909091,0.018859760845555407,0.04407068074371234,0.010500000000000002,0.008400000000000001,0.0011158385416666667,0.004200000000000001,0.00021,1000,False,False
BTCUSDT-SOLUSDT,1.0,base,11,1.468038588086568,0.0009824752343450458,1.2785728375884449,0.025080707589240366,0.18181818181818182,0.010549534213559753,0.03567122987337901,0.010499999999999999,0.008400000000000001,0.0012287734375,0.004200000000000001,0.00021,1000,False,False
ETHUSDT-SOLUSDT,1.0,stress,11,1.0282448525767272,9.969754916448109e-05,0.13034920307791345,0.035881198963651384,0.09090909090909091,0.0007869036148537845,0.04407068074371234,0.015750000000000004,0.016800000000000002,0.0011158385416666667,0.008400000000000001,0.00021,1000,False,False
BTC-USD-SOL-USD,2.0,base,11,0.8289371571162123,-0.0011920238495804077,-0.3906141197987632,0.06686456506134125,0.36363636363636365,-0.013992685365856405,0.01231680023049031,0.0105,0.008400000000000001,0.0030214140624999996,0.004200000000000001,0.00021000000000000004,5041,False,False
BTCUSDT-SOLUSDT,1.0,stress,11,0.81239516221463,-0.0006402520383822274,-0.7769303126369119,0.039924115555458974,0.18181818181818182,-0.007375477331078906,0.03567122987337901,0.01575,0.016800000000000002,0.0012287734375,0.008400000000000001,0.00021,1000,False,False
BTC-USD-SOL-USD,2.25,base,11,0.7441315569657172,-0.0018540095833456073,-0.6076895087779011,0.0709253617407047,0.36363636363636365,-0.0211461169117223,0.004971888910365818,0.0105,0.008400000000000001,0.0030182421875,0.004200000000000001,0.00021000000000000004,5041,False,False
BTC-USD-SOL-USD,2.0,stress,11,0.6485137245066706,-0.0028147511223076804,-0.9061664945872281,0.08047999908219772,0.2727272727272727,-0.03147112985513789,0.01231680023049031,0.01575,0.016800000000000002,0.0030214140624999996,0.008400000000000001,0.00021000000000000004,5041,False,False
BTC-USD-SOL-USD,2.25,stress,11,0.5803955983962441,-0.0034767368560728817,-1.1184804871477085,0.08506147620602071,0.2727272727272727,-0.03849965310353731,0.004971888910365818,0.01575,0.016800000000000002,0.0030182421875,0.008400000000000001,0.00021000000000000004,5041,False,False
BTC-USD-ETH-USD,2.25,base,11,0.411535794346,-0.0029017844903220865,-1.3484088614585845,0.044685529665260834,0.45454545454545453,-0.031887221710334424,-0.00525245286778242,0.0105,0.008400000000000001,0.0038162916666666666,0.004200000000000001,0.00021000000000000004,5043,False,False
ETH-USD-BNB-USD,1.0,base,11,0.3039361082538183,-0.00650558737765393,-7.827955893269747,0.09968636141120116,0.09090909090909091,-0.06991608943238381,-0.047870805540735195,0.0105,0.008400000000000001,9.933881168751714e-05,0.004200000000000001,0.00021,400,False,False
BTC-USD-ETH-USD,2.0,base,11,0.26013045681074176,-0.003719307623097506,-1.7272977732229184,0.05656712283268344,0.36363636363636365,-0.04055479576212151,-0.01415787488133402,0.0105,0.008400000000000001,0.0038162916666666666,0.004200000000000001,0.00021000000000000004,5043,False,False
ETH-USD-BNB-USD,1.0,stress,11,0.24838266685597313,-0.008128314650381203,-9.564277135261648,0.11342965028250537,0.09090909090909091,-0.08641369672599852,-0.047870805540735195,0.01575,0.016800000000000002,9.933881168751714e-05,0.008400000000000001,0.00021,400,False,False
BTC-USD-ETH-USD,2.25,stress,11,0.23455358928770983,-0.004524511763049361,-2.012035146177537,0.057536376521886805,0.36363636363636365,-0.04905751882993559,-0.00525245286778242,0.01575,0.016800000000000002,0.0038162916666666666,0.008400000000000001,0.00021000000000000004,5043,False,False
BTC-USD-ETH-USD,2.0,stress,11,0.14611684221529098,-0.005342034895824779,-2.373333680237469,0.06925362615032844,0.18181818181818182,-0.05757181370547848,-0.01415787488133402,0.01575,0.016800000000000002,0.0038162916666666666,0.008400000000000001,0.00021000000000000004,5043,False,False
BTC-USD-AVAX-USD,1.25,base,11,0.12576590729693643,-0.0066069731957375845,-4.01086516316712,0.0743342204093187,0.09090909090909091,-0.07143756497598464,-0.049020220102429124,0.010500000000000002,0.008400000000000001,0.0004938880208333333,0.004200000000000001,0.00021,1000,False,False
BTC-USD-AVAX-USD,1.0,base,11,0.10515272560140818,-0.007210125201427429,-4.12185919658638,0.08326070417227148,0.09090909090909091,-0.07774987535073397,-0.055479722983647894,0.010499999999999999,0.008400000000000001,0.0005058854166666666,0.004200000000000001,0.00021,1000,False,False
SOL-USD-LINK-USD,1.25,base,11,0.09929700258515015,-0.009832164801226744,-5.83110355549443,0.1389603115288889,0.18181818181818182,-0.10386811281208808,-0.08183216813181571,0.010499999999999999,0.008400000000000001,0.0008751563178206954,0.004200000000000001,0.00021,1000,False,False
BTC-USD-AVAX-USD,1.25,stress,11,0.0881848280552034,-0.008229700468464857,-4.8756827869865615,0.09077769255700152,0.09090909090909091,-0.0879324931394232,-0.049020220102429124,0.01575,0.016800000000000002,0.0004938880208333333,0.008400000000000001,0.00021,1000,False,False
SOL-USD-LINK-USD,1.25,stress,11,0.07401292003107647,-0.01145489207395402,-6.550652479632812,0.15212616724658107,0.09090909090909091,-0.11982490394930789,-0.08183216813181571,0.01575,0.016800000000000002,0.0008751563178206954,0.008400000000000001,0.00021,1000,False,False
BTC-USD-AVAX-USD,1.0,stress,11,0.07272117394775104,-0.008832852474154705,-4.948720197749061,0.09723876758020429,0.09090909090909091,-0.09412814214521092,-0.055479722983647894,0.01575,0.016800000000000002,0.0005058854166666666,0.008400000000000001,0.00021,1000,False,False
BTCUSDT-ETHUSDT,1.0,base,11,0.020341524149851343,-0.0026501453357785625,-5.031159578321616,0.03171902990179806,0.09090909090909091,-0.028874151030845008,-0.005054833211836418,0.010499999999999999,0.008400000000000001,0.0009003671874999999,0.004200000000000001,0.00021,1000,False,False
BTCUSDT-ETHUSDT,1.0,stress,11,0.0,-0.004272872608505835,-7.013808542967519,0.04646183435831297,0.0,-0.046103110688488824,-0.005054833211836418,0.01575,0.016800000000000002,0.0009003671874999999,0.008400000000000001,0.00021,1000,False,False
ETH-USD-LINK-USD,1.5,base,10,0.3179952571397783,-0.0059000116209136175,-2.283837048387326,0.07597286301502378,0.2,-0.06004517502995177,-0.03916829535284583,0.009500000000000001,0.0076,0.0008147376578458991,0.0038,0.00019,1000,False,False
ETH-USD-LINK-USD,1.75,base,10,0.27436249510606414,-0.006993822829750541,-2.705086440393535,0.07597286301502358,0.2,-0.07027568474244683,-0.04962091828474391,0.009500000000000001,0.0076,0.0008147376578458991,0.0038,0.00019,1000,False,False
ETH-USD-LINK-USD,2.0,base,10,0.2507715333908134,-0.007900520114846427,-3.052253217036094,0.08306219803083771,0.2,-0.07867434852139077,-0.05819910167998399,0.009500000000000001,0.0076,0.0008147376578458991,0.0038,0.00019,1000,False,False
ETH-USD-LINK-USD,1.5,stress,10,0.24289499427054984,-0.007515011620913617,-2.871467716875637,0.07918997187806298,0.2,-0.07517667726615562,-0.03916829535284583,0.01425,0.0152,0.0008147376578458991,0.0076,0.00019,1000,False,False
ETH-USD-LINK-USD,1.75,stress,10,0.21115338827773275,-0.008608822829750543,-3.2847200933221963,0.08586782106818247,0.2,-0.08524626444698169,-0.04962091828474391,0.01425,0.0152,0.0008147376578458991,0.0076,0.00019,1000,False,False
ETH-USD-LINK-USD,2.0,stress,10,0.19495590625724085,-0.009515520114846427,-3.6232586346061466,0.09413085606706773,0.2,-0.09351491782823362,-0.05819910167998399,0.01425,0.0152,0.0008147376578458991,0.0076,0.00019,1000,False,False
BTCUSDT-SOLUSDT,1.25,base,9,2.0390258712989056,0.001919248560487398,2.0520111904838068,0.018933021342181666,0.2222222222222222,0.01710745988972473,0.037764746739454846,0.0085,0.0068000000000000005,0.0012215677083333332,0.0034000000000000002,0.00017,1000,False,False
BTCUSDT-SOLUSDT,1.25,stress,9,1.1020160007056963,0.0003136930049318417,0.31613598283825595,0.031396623409914004,0.2222222222222222,0.0024769033593659007,0.037764746739454846,0.012750000000000001,0.013600000000000001,0.0012215677083333332,0.0068000000000000005,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.0,base,9,0.1741726652624227,-0.009855140881977809,-3.3540774835017233,0.09861048636470593,0.1111111111111111,-0.08770572784298192,-0.06928695223239634,0.0085,0.0068000000000000005,0.0009598873095302451,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.25,base,9,0.14417030353148505,-0.010696022032636683,-3.6281790774278844,0.10542541096770727,0.1111111111111111,-0.09460309749999773,-0.07630397522836796,0.0085,0.0068000000000000005,0.0009598873095302451,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.0,stress,9,0.14154173584660196,-0.011460696437533363,-3.811872147404126,0.11091800961223582,0.1111111111111111,-0.10092785618649525,-0.06928695223239634,0.01275,0.013600000000000001,0.0009598873095302451,0.0068000000000000005,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.25,stress,9,0.11591704376268494,-0.012301577588192237,-4.068463709063047,0.11765427485800878,0.1111111111111111,-0.10773981335275418,-0.07630397522836796,0.01275,0.013600000000000001,0.0009598873095302451,0.0068000000000000005,0.00017,1000,False,False
BTCUSDT-ETHUSDT,1.25,base,9,0.0063483989524454,-0.0028332514515758364,-4.444588251005255,0.029172751097702343,0.1111111111111111,-0.025317875376781207,-0.00584570665592965,0.0085,0.0068000000000000005,0.0008924791666666665,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.5,base,9,0.0,-0.013261459222121196,-4.493351326676978,0.12585271288000263,0.0,-0.1152775232042097,-0.09738754820664042,0.0085,0.0068000000000000005,0.0009598873095302451,0.0034000000000000002,0.00017,1000,False,False
DOGE-USD-XRP-USD,1.5,stress,9,0.0,-0.014867014777676752,-4.9065021763095205,0.13780871752949891,0.0,-0.12812072104847727,-0.09738754820664042,0.01275,0.013600000000000001,0.0009598873095302451,0.0068000000000000005,0.00017,1000,False,False
BTCUSDT-ETHUSDT,1.25,stress,9,0.0,-0.004438807007131392,-6.141335452786564,0.041506203199721536,0.0,-0.03934089616197978,-0.00584570665592965,0.012750000000000001,0.013600000000000001,0.0008924791666666665,0.0068000000000000005,0.00017,1000,False,False
SOL-USD-BNB-USD,1.0,base,8,0.0,-0.01766975865557717,-14.112380690495822,0.13332248647377326,0.0,-0.1328078562409547,-0.11812619913811462,0.0075,0.006,7.234075020721946e-05,0.003,0.00015000000000000001,400,False,False
SOL-USD-BNB-USD,1.0,stress,8,0.0,-0.019263508655577168,-14.920554454645508,0.1436379026817322,0.0,-0.14385854707658774,-0.11812619913811462,0.01125,0.012,7.234075020721946e-05,0.006,0.00015000000000000001,400,False,False
SOL-USD-AVAX-USD,1.25,base,7,0.6785384580579183,-0.0030076180267922304,-0.8808776370328376,0.09245478353914167,0.42857142857142855,-0.023275794227157642,-0.008595716293009814,0.006500000000000001,0.005200000000000001,0.00047026742470216115,0.0026000000000000003,0.00013000000000000002,1000,False,False
SOL-USD-AVAX-USD,1.5,base,7,0.6404148018487412,-0.0032312689618822082,-0.9478059471151128,0.09386765663759986,0.42857142857142855,-0.02479636568731103,-0.010146601703655223,0.006500000000000001,0.005200000000000001,0.00047026742470216115,0.0026000000000000003,0.00013000000000000002,1000,False,False
SOL-USD-AVAX-USD,1.25,stress,7,0.5506411787376698,-0.00458618945536366,-1.334239711570659,0.1001607226871419,0.42857142857142855,-0.03404254784136085,-0.008595716293009814,0.009750000000000002,0.010400000000000001,0.00047026742470216115,0.005200000000000001,0.00013000000000000002,1000,False,False
SOL-USD-AVAX-USD,1.5,stress,7,0.5110013288679368,-0.004809840390453637,-1.4029801553740535,0.10155639298916636,0.42857142857142855,-0.0355407688714795,-0.010146601703655223,0.009750000000000002,0.010400000000000001,0.00047026742470216115,0.005200000000000001,0.00013000000000000002,1000,False,False
SOL-USD-AVAX-USD,1.0,base,7,0.4331878921654309,-0.006307470624318341,-1.8378655919210616,0.11320247068182525,0.2857142857142857,-0.04560500480366969,-0.031235027701725704,0.006500000000000001,0.005200000000000001,0.00047026742470216115,0.0026000000000000003,0.00013000000000000002,1000,False,False
ETHUSDT-SOLUSDT,1.0,base,7,0.3644561988198372,-0.08318066407678923,-3.489514447449735,0.6214606854190461,0.5714285714285714,-0.5066186428429122,-0.49901771895533,0.006500000000000001,0.005200000000000001,0.0007225781249999999,0.0026000000000000003,0.00013000000000000002,1000,False,False
ETHUSDT-SOLUSDT,1.0,stress,7,0.35598013118533367,-0.08475923550536067,-3.554053843434862,0.624715588992408,0.5714285714285714,-0.5121013913251302,-0.49901771895533,0.009750000000000002,0.010400000000000001,0.0007225781249999999,0.005200000000000001,0.00013000000000000002,1000,False,False
SOL-USD-AVAX-USD,1.0,stress,7,0.3547049538580445,-0.007886042052889768,-2.273722500897321,0.1207500202745866,0.2857142857142857,-0.05614470090440071,-0.031235027701725704,0.009750000000000002,0.010400000000000001,0.00047026742470216115,0.005200000000000001,0.00013000000000000002,1000,False,False
BTC-USD-AVAX-USD,1.5,base,7,0.1793812588441313,-0.0068327690735658295,-2.661537048958546,0.05102205606330579,0.14285714285714285,-0.04805245064196895,-0.03371392868530576,0.006500000000000001,0.005200000000000001,0.0004938880208333333,0.0026000000000000003,0.00013000000000000002,1000,False,False
BTC-USD-AVAX-USD,1.5,stress,7,0.12944797162299507,-0.008411340502137257,-3.230906652296525,0.06148892103186321,0.14285714285714285,-0.05855206922630174,-0.03371392868530576,0.00975,0.010400000000000001,0.0004938880208333333,0.005200000000000001,0.00013000000000000002,1000,False,False
ETH-USD-BNB-USD,1.25,base,7,0.1010950548443207,-0.009281368179538984,-7.067101521356784,0.08619682986365625,0.14285714285714285,-0.06377198605053525,-0.050047107366584576,0.006500000000000001,0.005200000000000001,9.933881168751714e-05,0.0026000000000000003,0.00013000000000000002,400,False,False
DOGE-USD-XRP-USD,1.75,base,7,0.09533240770659783,-0.006594331893155746,-1.7746405861618189,0.06531638234942509,0.14285714285714285,-0.047959972196324085,-0.03314414542969513,0.0065,0.005200000000000001,0.0009598873095302451,0.0026000000000000003,0.00013000000000000002,1000,False,False
DOGE-USD-XRP-USD,2.0,base,7,0.09475967177429857,-0.006638388662906101,-1.7863753587379936,0.06531638234942476,0.14285714285714285,-0.04825393218685792,-0.0334445825048485,0.0065,0.005200000000000001,0.0009574995592724737,0.0026000000000000003,0.00013000000000000002,1000,False,False
ETH-USD-LINK-USD,2.25,base,7,0.07991268840335493,-0.01139242056192635,-3.163424453672359,0.09550965044371448,0.14285714285714285,-0.07921925324950307,-0.06502908196470825,0.006500000000000001,0.005200000000000001,0.0008042858598105112,0.0026000000000000003,0.00013000000000000002,1000,False,False
ETH-USD-BNB-USD,1.25,stress,7,0.07828646382986824,-0.010859939608110412,-8.107659471388228,0.09415724357003469,0.14285714285714285,-0.07409675465671528,-0.050047107366584576,0.009750000000000002,0.010400000000000001,9.933881168751714e-05,0.005200000000000001,0.00013000000000000002,400,False,False
ETH-USD-LINK-USD,2.25,stress,7,0.05442736047955158,-0.012970991990497779,-3.5604694580929785,0.09860358765002945,0.14285714285714285,-0.08939829381062225,-0.06502908196470825,0.009750000000000002,0.010400000000000001,0.0008042858598105112,0.005200000000000001,0.00013000000000000002,1000,False,False
DOGE-USD-XRP-USD,1.75,stress,7,0.05241109634093962,-0.008172903321727173,-2.177572617814739,0.07153869516790602,0.14285714285714285,-0.05847966978985841,-0.03314414542969513,0.00975,0.010400000000000001,0.0009598873095302451,0.005200000000000001,0.00013000000000000002,1000,False,False
DOGE-USD-XRP-USD,2.0,stress,7,0.05214473772857337,-0.00821696009147753,-2.189050295038956,0.07335847932537831,0.14285714285714285,-0.05877068486558934,-0.0334445825048485,0.00975,0.010400000000000001,0.0009574995592724737,0.005200000000000001,0.00013000000000000002,1000,False,False
BTC-USD-BNB-USD,1.0,base,7,0.0,-0.015807437218265177,-12.07724718173545,0.10995873082365983,0.0,-0.10558763009049321,-0.09200844397237673,0.006500000000000001,0.0052,0.0005496201218722582,0.0026,0.00013000000000000002,400,False,False
BTC-USD-BNB-USD,1.0,stress,7,0.0,-0.01738600864683661,-12.71034045946442,0.11906811423126037,0.0,-0.11549505646712022,-0.09200844397237673,0.00975,0.0104,0.0005496201218722582,0.0052,0.00013000000000000002,400,False,False
BTC-USD-BNB-USD,1.25,base,7,0.0,-0.01752404219820212,-13.431651909057736,0.12058761278318907,0.0,-0.11626871177978215,-0.10285381706998409,0.006500000000000001,0.0052,0.0005496201218722582,0.0026,0.00013000000000000002,400,False,False
BTC-USD-BNB-USD,1.5,base,7,0.0,-0.018159923935365606,-13.98134305067465,0.12448762344313276,0.0,-0.12018787586557855,-0.10683861241016235,0.006500000000000001,0.0052,0.0005496201218722582,0.0026,0.00013000000000000002,400,False,False
BTC-USD-BNB-USD,1.25,stress,7,0.0,-0.01910261362677355,-14.021345130695467,0.12958661028336177,0.0,-0.12605621551575197,-0.10285381706998409,0.00975,0.0104,0.0005496201218722582,0.0052,0.00013000000000000002,400,False,False
BTC-USD-BNB-USD,1.5,stress,7,0.0,-0.01973849536393704,-14.586493827773818,0.13344213983808542,0.0,-0.12992738308975127,-0.10683861241016235,0.009750000000000002,0.0104,0.0005496201218722582,0.0052,0.00013000000000000002,400,False,False
ETHUSDT-SOLUSDT,1.25,base,6,3.5583546177972134,0.005637004336791709,4.505453138008569,0.017463250256313345,0.3333333333333333,0.034144740722302336,0.04801498535558446,0.0055000000000000005,0.0044,0.0011100572916666667,0.0022,0.00011,1000,False,False
ETHUSDT-SOLUSDT,1.5,base,6,3.148823336223166,0.004996664725604822,3.895404382757128,0.018043974880017966,0.16666666666666666,0.03016627851051079,0.043996204202751965,0.0055000000000000005,0.0044,0.0011100572916666667,0.0022,0.00011,1000,False,False
BTCUSDT-SOLUSDT,1.5,base,6,2.5093635694609278,0.003225107176511225,2.316036393621652,0.0184149515805706,0.16666666666666666,0.01922725945389736,0.03301361277940207,0.0055000000000000005,0.0044,0.0012139140625,0.0022,0.00011,1000,False,False
ETHUSDT-SOLUSDT,1.25,stress,6,2.2765642996523496,0.004078671003458377,3.134362900956748,0.023307894845275956,0.3333333333333333,0.024500102118009126,0.04801498535558446,0.00825,0.0088,0.0011100572916666667,0.0044,0.00011,1000,False,False
ETHUSDT-SOLUSDT,1.5,stress,6,1.9550117503606574,0.003438331392271489,2.5391380441735403,0.02555153433867896,0.16666666666666666,0.020548944213438558,0.043996204202751965,0.00825,0.0088,0.0011100572916666667,0.0044,0.00011,1000,False,False
BTCUSDT-SOLUSDT,1.5,stress,6,1.4885416793081543,0.0016667738431778904,1.1480359743544821,0.024403020834372402,0.16666666666666666,0.00971508280690947,0.03301361277940207,0.00825,0.0088,0.0012139140625,0.0044,0.00011,1000,False,False
BTC-USD-AVAX-USD,1.75,base,6,1.2269633959200261,0.0012401659510201293,0.4188320286852628,0.0323357121563882,0.3333333333333333,0.00607794223474456,0.018933649712323364,0.0055000000000000005,0.0044,0.0004938880208333333,0.0022,0.00011,1000,False,False
BTC-USD-AVAX-USD,2.0,base,6,1.1161664979012733,0.00064697431117792,0.21832339871215756,0.03294621052210844,0.3333333333333333,0.0025013178885417986,0.015313147945808403,0.0055000000000000005,0.0044,0.0004933619791666667,0.0022,0.00011,1000,False,False
BTC-USD-AVAX-USD,1.75,stress,6,0.9507162998196258,-0.00031816738231320367,-0.10698649731953878,0.03809670737621573,0.3333333333333333,-0.003297280962441973,0.018933649712323364,0.00825,0.0088,0.0004938880208333333,0.0044,0.00011,1000,False,False
BTC-USD-AVAX-USD,2.0,stress,6,0.8610952894213013,-0.0009113590221554146,-0.3060193427844704,0.038821916205909024,0.3333333333333333,-0.006842350006375231,0.015313147945808403,0.00825,0.0088,0.0004933619791666667,0.0044,0.00011,1000,False,False
SOL-USD-LINK-USD,1.5,base,6,0.24988616477283035,-0.007409440562363541,-2.4363591054485725,0.08509260133719848,0.3333333333333333,-0.044878346811426106,-0.032249838047596846,0.0055000000000000005,0.0044,0.0008706439896671973,0.0022,0.00011,1000,False,False
SOL-USD-LINK-USD,1.5,stress,6,0.18556878675539007,-0.008967773895696874,-2.891273326716122,0.092889121153178,0.3333333333333333,-0.05382338793969754,-0.032249838047596846,0.00825,0.0088,0.0008706439896671973,0.0044,0.00011,1000,False,False
DOGE-USD-XRP-USD,2.25,base,6,0.09939888665041781,-0.007345478286856082,-1.6950068925445012,0.06531638234942487,0.16666666666666666,-0.04596840061807794,-0.03331485666805323,0.0055000000000000005,0.0044,0.0009158465825535738,0.0022,0.00011,1000,False,False
DOGE-USD-XRP-USD,2.25,stress,6,0.05591903978732492,-0.008903811620189415,-2.035805013247739,0.06954780063169386,0.16666666666666666,-0.05490001598552119,-0.03331485666805323,0.00825,0.0088,0.0009158465825535738,0.0044,0.00011,1000,False,False
BTCUSDT-ETHUSDT,1.5,base,6,0.0,-0.0035673228151740983,-3.807029225966946,0.025183067352534172,0.0,-0.021312349745199022,-0.00840225568104569,0.0055000000000000005,0.0044,0.0008815390624999999,0.0022,0.00011,1000,False,False
BTCUSDT-ETHUSDT,1.5,stress,6,0.0,-0.005125656148507432,-4.996234530818143,0.03263277567085521,0.0,-0.03044742291644653,-0.00840225568104569,0.00825,0.0088,0.0008815390624999999,0.0044,0.00011,1000,False,False
SOL-USD-BNB-USD,1.25,base,6,0.0,-0.020730912424200814,-12.591820002048843,0.11845511615307185,0.0,-0.11793165772507108,-0.10700443167625662,0.0055,0.0044,7.234075020721946e-05,0.0022,0.00011000000000000002,400,False,False
SOL-USD-BNB-USD,1.25,stress,6,0.0,-0.022289245757534146,-13.309012778041469,0.1259506356748482,0.0,-0.12617583724982417,-0.10700443167625662,0.00825,0.0088,7.234075020721946e-05,0.0044,0.00011000000000000002,400,False,False
BTC-USD-BNB-USD,1.75,base,6,0.0,-0.022532745750973682,-14.874633270037116,0.13209645190329494,0.0,-0.12726795926612566,-0.11598891506471831,0.0055000000000000005,0.0044,0.0005496201218722582,0.0022,0.00011000000000000002,400,False,False
BTC-USD-BNB-USD,1.75,stress,6,0.0,-0.02409107908430702,-15.275264704995065,0.13951007229743523,0.0,-0.13545912747452604,-0.11598891506471831,0.00825,0.0088,0.0005496201218722582,0.0044,0.00011000000000000002,400,False,False
BTC-USD-BNB-USD,2.0,base,6,0.0,-0.024788230920702776,-16.47360090670613,0.14375639797600595,0.0,-0.13899277425645484,-0.12787162212590064,0.0055,0.0044,0.0005496201218722582,0.0022,0.00011000000000000002,400,False,False
BTC-USD-BNB-USD,2.0,stress,6,0.0,-0.02634656425403611,-16.86010532669221,0.1510656529514494,0.0,-0.147069108555691,-0.12787162212590064,0.00825,0.0088,0.0005496201218722582,0.0044,0.00011000000000000002,400,False,False
BTCUSDT-SOLUSDT,1.75,base,5,6.719136603399219,0.006797498217397777,4.09417100911178,0.01669224655527244,0.2,0.03425892206053183,0.045920375189710594,0.0045000000000000005,0.0036,0.0012139140625,0.0018,9e-05,1000,False,False
ETHUSDT-SOLUSDT,1.75,base,5,3.413972302790564,0.006151026480989791,4.017523808035866,0.018039367774252524,0.2,0.030967911187386843,0.04248871096836071,0.0045000000000000005,0.0036000000000000003,0.0011093489583333333,0.0018000000000000002,9e-05,1000,False,False
BTCUSDT-SOLUSDT,1.75,stress,5,3.214580769636928,0.005267498217397776,3.069263113435344,0.02189317671531099,0.2,0.026355983143037776,0.045920375189710594,0.006750000000000001,0.0072,0.0012139140625,0.0036,9e-05,1000,False,False
ETHUSDT-SOLUSDT,1.75,stress,5,2.2361988311305407,0.004621026480989792,2.8827842285162886,0.02554664158487896,0.2,0.023085967507309846,0.04248871096836071,0.006750000000000001,0.007200000000000001,0.0011093489583333333,0.0036000000000000003,9e-05,1000,False,False
