pair,threshold,cost_bucket,trades,profit_factor,expectancy,sharpe,max_drawdown,win_rate,total_return,gross_return,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,observations,passes_trade_gate,passes_quality_gate
BNB-USD-LINK-USD,1.6,base,48,0.2820219471639186,-0.009305465532037975,-2.4473600712989336,0.3956229717387429,0.14583333333333334,-0.36798897191346125,-0.26809363327946534,0.0475,0.038000000000000006,0.04062937240422925,0.019000000000000003,0.0009500000000000001,12000,False,False
BNB-USD-LINK-USD,1.6,stress,48,0.19108193178324523,-0.01267188634241105,-3.2460368916099682,0.47458029100239935,0.0625,-0.46265222675507234,-0.26809363327946534,0.07125000000000001,0.07600000000000001,0.12146757130213687,0.038000000000000006,0.0009500000000000001,12000,False,False
BTC-USD-ETH-USD,1.0,base,44,1.041037424095334,0.0002580599683710026,0.06682249170550413,0.11517567958990285,0.4090909090909091,0.0008131733468015323,0.11176289613351353,0.0435,0.034800000000000005,0.008444540439479734,0.017400000000000002,0.0008700000000000001,12000,False,False
BTC-USD-ETH-USD,1.0,stress,44,0.8060195488950007,-0.001422621849810816,-0.3643357982031134,0.14059869536472389,0.3409090909090909,-0.07074628020540374,0.11176289613351353,0.06525,0.06960000000000001,0.008444540439479734,0.034800000000000005,0.0008700000000000001,12000,False,False
BTC-USD-SOL-USD,1.6,base,42,0.9875259128134809,-9.221196397844447e-05,-0.020544038879860452,0.15043608935693686,0.4523809523809524,-0.016706618803746576,0.08041205116472727,0.0415,0.0332,0.0019210557557696106,0.0166,0.0008300000000000001,12000,False,False
BTC-USD-SOL-USD,1.6,stress,42,0.7877398254740396,-0.001771973868740349,-0.39113079698608494,0.18174692669614279,0.38095238095238093,-0.08391162643199956,0.08041205116472727,0.06225,0.0664,0.0019210557557696106,0.0332,0.0008300000000000001,12000,False,False
BTC-USD-ETH-USD,1.2,base,40,1.0780260648139481,0.0004770249578963803,0.11230883296822226,0.10759316623323167,0.45,0.008578960826035598,0.1104805890146856,0.0395,0.0316,0.00844392237143387,0.0158,0.0007900000000000001,12000,False,False
BTC-USD-ETH-USD,1.4,base,40,0.8858798637786671,-0.0007731119181199315,-0.18210040845189898,0.1343168323379592,0.425,-0.04060693511543301,0.05631528059737989,0.0395,0.0316,0.00844392237143387,0.0158,0.0007900000000000001,12000,False,False
BTC-USD-ETH-USD,1.2,stress,40,0.8310961373855972,-0.0012017250421036195,-0.28002631656088384,0.13158966709540443,0.375,-0.057131361924388946,0.1104805890146856,0.059250000000000004,0.0632,0.00844392237143387,0.0316,0.0007900000000000001,12000,False,False
BTC-USD-ETH-USD,1.4,stress,40,0.6869395648754821,-0.0024518619181199317,-0.5717883830196763,0.1576246007645849,0.35,-0.1031061792154685,0.05631528059737989,0.059250000000000004,0.0632,0.00844392237143387,0.0316,0.0007900000000000001,12000,False,False
BNB-USD-LINK-USD,1.8,base,40,0.39343597175584305,-0.007220721920169917,-1.5898352177834463,0.28690005735984225,0.175,-0.2598417506895192,-0.15803999594305806,0.0395,0.0316,0.04062937240422925,0.0158,0.0007900000000000001,12000,False,False
BNB-USD-LINK-USD,1.8,stress,40,0.2602243335141009,-0.010920426892617605,-2.3518564542038707,0.37773664209880703,0.075,-0.36201145891893827,-0.15803999594305806,0.059250000000000004,0.0632,0.12146757130213687,0.0316,0.0007900000000000001,12000,False,False
BTC-USD-ETH-USD,1.6,base,38,1.047260345132343,0.0003345068754363938,0.07480109088994166,0.10760239839208827,0.42105263157894735,0.002169490200813584,0.09854033748626989,0.037500000000000006,0.030000000000000002,0.008443767854422402,0.015000000000000001,0.00075,12000,False,False
BTC-USD-ETH-USD,1.6,stress,38,0.8346144228665727,-0.001343124703510975,-0.297309473411609,0.1301400737991299,0.3684210526315789,-0.059929576171158794,0.09854033748626989,0.05625000000000001,0.060000000000000005,0.008443767854422402,0.030000000000000002,0.00075,12000,False,False
BTC-USD-ETH-USD,1.8,base,36,1.4795895767548086,0.002621314568618893,0.5564685811074582,0.08066068518878018,0.4722222222222222,0.0874842076496074,0.18672619030890858,0.035500000000000004,0.0284,0.008443767854422402,0.0142,0.0007100000000000001,12000,False,False
BTC-USD-ETH-USD,1.8,stress,36,1.1468990168996371,0.0009449256797300034,0.19892439286269342,0.10692384231964269,0.3888888888888889,0.023614074171682375,0.18672619030890858,0.053250000000000006,0.0568,0.008443767854422402,0.0284,0.0007100000000000001,12000,False,False
