regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
bear,Weighted Voting Model,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bear,ZScore + ECM,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bear,Classic ZScore Mean Reversion,4,0,1.5816764923010969,-4.460751549767105,0.08172584861314328,0.05380807545463928,0.0419960809900079,0.008716959857794415,0.015000000000000001,0.0144,0.0006320422042627736,0.0072,0.00024000000000000003,0.9770303552000765,14,4,0
bear,ZScore + Copula,4,0,1.5816764923010969,-4.460751549767105,0.08172584861314328,0.05380807545463928,0.0419960809900079,0.008716959857794415,0.015000000000000001,0.0144,0.0006320422042627736,0.0072,0.00024000000000000003,0.9770303552000765,14,4,0
bear,Proprietary Signal Stack,4,0,1.141641683762805,-3.3366022503765,0.0625266945082406,0.07724866833889987,0.05601435182374909,0.014139448655932252,0.025,0.024,0.0006332162131863948,0.012,0.0004,0.9766148990351853,22,4,0
bear,Meta Model,4,0,0.9427846868610973,-3.550511021536888,0.06252669450824026,0.06544699758827399,0.04240955690479348,0.015176603561259105,0.027500000000000004,0.026400000000000003,0.0006379644754513818,0.013200000000000002,0.00044,0.9895030068266322,24,4,0
bear,Half-Life Optimized,4,0,0.8985101232538439,-5.445410318320153,0.06766660339944097,0.047839038068116346,0.02742268010884591,0.01364907086467565,0.025,0.024,0.0006275303031626544,0.012,0.0004,0.9255944908719199,22,4,0
bear,ML Confidence,4,0,0.7876626552184306,-3.8336474902419893,0.06158273151169209,0.05187701487108615,0.02507032175964291,0.017349155782434733,0.0325,0.0312,0.0006385481284670637,0.0156,0.0005200000000000001,0.9946050476429588,28,4,0
bear,Dynamic Threshold Model,4,0,0.7855915651829039,-4.868437673598998,0.08154686810787096,0.0319284199956027,0.016308078067707676,0.010891100416304145,0.02,0.0192,0.0006326954777939142,0.0096,0.00032,0.9787878244443647,18,4,0
bear,OU Optimal,4,0,0.7770425441822151,-3.8380056335529673,0.06252669450824153,0.05076459185524462,0.024009635665219575,0.017319566445025025,0.0325,0.0312,0.0006379644754513818,0.0156,0.0005200000000000001,0.9895030068266322,28,4,0
