combo_name,pair,families,strategies,component_count,total_trades,median_profit_factor,median_sharpe,worst_drawdown,eligible_rows
combo_3way_140,SOL-USD-LINK-USD,ecm;ml;portfolio,Pure ECM;Feature Importance Model;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_141,BTC-USD-SOL-USD,ecm;ml;regime,Pure ECM;Feature Importance Model;KMeans Regime Model,3,86,0.0,0.0,0.25198594387995527,0
combo_3way_141,SOL-USD-LINK-USD,ecm;ml;regime,Pure ECM;Feature Importance Model;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_142,BTC-USD-SOL-USD,ecm;ml;zscore,Pure ECM;Feature Importance Model;Classic ZScore Mean Reversion,3,118,0.0,0.0,0.2575112374854235,0
combo_3way_142,SOL-USD-LINK-USD,ecm;ml;zscore,Pure ECM;Feature Importance Model;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_143,BTC-USD-SOL-USD,ecm;portfolio;regime,Pure ECM;Pair Ranking Strategy;KMeans Regime Model,3,86,0.0,0.0,0.25198594387995527,0
combo_3way_143,SOL-USD-LINK-USD,ecm;portfolio;regime,Pure ECM;Pair Ranking Strategy;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_144,BTC-USD-SOL-USD,ecm;portfolio;zscore,Pure ECM;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,118,0.0,0.0,0.2575112374854235,0
combo_3way_144,SOL-USD-LINK-USD,ecm;portfolio;zscore,Pure ECM;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_145,BTC-USD-SOL-USD,ecm;regime;zscore,Pure ECM;KMeans Regime Model;Classic ZScore Mean Reversion,3,204,0.3229531658261544,-1.2380222996551553,0.2575112374854235,0
combo_3way_145,SOL-USD-LINK-USD,ecm;regime;zscore,Pure ECM;KMeans Regime Model;Classic ZScore Mean Reversion,3,32,0.4071464569608182,-0.876881313417597,0.07193196906596552,0
combo_3way_146,BTC-USD-SOL-USD,hybrid;mean_reversion;ml,ZScore + ECM;Hurst Filter;Feature Importance Model,3,34,0.0,0.0,0.23415871402374777,0
combo_3way_146,SOL-USD-LINK-USD,hybrid;mean_reversion;ml,ZScore + ECM;Hurst Filter;Feature Importance Model,3,0,0.0,0.0,0.0,0
combo_3way_147,BTC-USD-SOL-USD,hybrid;mean_reversion;portfolio,ZScore + ECM;Hurst Filter;Pair Ranking Strategy,3,34,0.0,0.0,0.23415871402374777,0
combo_3way_147,SOL-USD-LINK-USD,hybrid;mean_reversion;portfolio,ZScore + ECM;Hurst Filter;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_148,BTC-USD-SOL-USD,hybrid;mean_reversion;regime,ZScore + ECM;Hurst Filter;KMeans Regime Model,3,120,0.2826611646069673,-1.1602192432928917,0.25198594387995527,0
combo_3way_148,SOL-USD-LINK-USD,hybrid;mean_reversion;regime,ZScore + ECM;Hurst Filter;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_149,BTC-USD-SOL-USD,hybrid;mean_reversion;zscore,ZScore + ECM;Hurst Filter;Classic ZScore Mean Reversion,3,152,0.5584279534142295,-1.1479605809858282,0.2575112374854235,0
combo_3way_149,SOL-USD-LINK-USD,hybrid;mean_reversion;zscore,ZScore + ECM;Hurst Filter;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_150,BTC-USD-SOL-USD,hybrid;ml;portfolio,ZScore + ECM;Feature Importance Model;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_150,SOL-USD-LINK-USD,hybrid;ml;portfolio,ZScore + ECM;Feature Importance Model;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_151,BTC-USD-SOL-USD,hybrid;ml;regime,ZScore + ECM;Feature Importance Model;KMeans Regime Model,3,86,0.0,0.0,0.25198594387995527,0
combo_3way_151,SOL-USD-LINK-USD,hybrid;ml;regime,ZScore + ECM;Feature Importance Model;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_152,BTC-USD-SOL-USD,hybrid;ml;zscore,ZScore + ECM;Feature Importance Model;Classic ZScore Mean Reversion,3,118,0.0,0.0,0.2575112374854235,0
combo_3way_152,SOL-USD-LINK-USD,hybrid;ml;zscore,ZScore + ECM;Feature Importance Model;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_153,BTC-USD-SOL-USD,hybrid;portfolio;regime,ZScore + ECM;Pair Ranking Strategy;KMeans Regime Model,3,86,0.0,0.0,0.25198594387995527,0
combo_3way_153,SOL-USD-LINK-USD,hybrid;portfolio;regime,ZScore + ECM;Pair Ranking Strategy;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_154,BTC-USD-SOL-USD,hybrid;portfolio;zscore,ZScore + ECM;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,118,0.0,0.0,0.2575112374854235,0
combo_3way_154,SOL-USD-LINK-USD,hybrid;portfolio;zscore,ZScore + ECM;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_155,BTC-USD-SOL-USD,hybrid;regime;zscore,ZScore + ECM;KMeans Regime Model;Classic ZScore Mean Reversion,3,204,0.3229531658261544,-1.2380222996551553,0.2575112374854235,0
combo_3way_155,SOL-USD-LINK-USD,hybrid;regime;zscore,ZScore + ECM;KMeans Regime Model;Classic ZScore Mean Reversion,3,32,0.4071464569608182,-0.876881313417597,0.07193196906596552,0
combo_3way_156,BTC-USD-SOL-USD,mean_reversion;ml;portfolio,Hurst Filter;Feature Importance Model;Pair Ranking Strategy,3,34,0.0,0.0,0.23415871402374777,0
combo_3way_156,SOL-USD-LINK-USD,mean_reversion;ml;portfolio,Hurst Filter;Feature Importance Model;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_157,BTC-USD-SOL-USD,mean_reversion;ml;regime,Hurst Filter;Feature Importance Model;KMeans Regime Model,3,120,0.2826611646069673,-1.1602192432928917,0.25198594387995527,0
combo_3way_157,SOL-USD-LINK-USD,mean_reversion;ml;regime,Hurst Filter;Feature Importance Model;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_158,BTC-USD-SOL-USD,mean_reversion;ml;zscore,Hurst Filter;Feature Importance Model;Classic ZScore Mean Reversion,3,152,0.5584279534142295,-1.1479605809858282,0.2575112374854235,0
combo_3way_158,SOL-USD-LINK-USD,mean_reversion;ml;zscore,Hurst Filter;Feature Importance Model;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_159,BTC-USD-SOL-USD,mean_reversion;portfolio;regime,Hurst Filter;Pair Ranking Strategy;KMeans Regime Model,3,120,0.2826611646069673,-1.1602192432928917,0.25198594387995527,0
combo_3way_159,SOL-USD-LINK-USD,mean_reversion;portfolio;regime,Hurst Filter;Pair Ranking Strategy;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_160,BTC-USD-SOL-USD,mean_reversion;portfolio;zscore,Hurst Filter;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,152,0.5584279534142295,-1.1479605809858282,0.2575112374854235,0
combo_3way_160,SOL-USD-LINK-USD,mean_reversion;portfolio;zscore,Hurst Filter;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_161,BTC-USD-SOL-USD,mean_reversion;regime;zscore,Hurst Filter;KMeans Regime Model;Classic ZScore Mean Reversion,3,238,0.22558291393197125,-1.6893738283926283,0.2575112374854235,0
combo_3way_161,SOL-USD-LINK-USD,mean_reversion;regime;zscore,Hurst Filter;KMeans Regime Model;Classic ZScore Mean Reversion,3,32,0.4071464569608182,-0.876881313417597,0.07193196906596552,0
combo_3way_162,BTC-USD-SOL-USD,ml;portfolio;regime,Feature Importance Model;Pair Ranking Strategy;KMeans Regime Model,3,86,0.0,0.0,0.25198594387995527,0
combo_3way_162,SOL-USD-LINK-USD,ml;portfolio;regime,Feature Importance Model;Pair Ranking Strategy;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_163,BTC-USD-SOL-USD,ml;portfolio;zscore,Feature Importance Model;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,118,0.0,0.0,0.2575112374854235,0
combo_3way_163,SOL-USD-LINK-USD,ml;portfolio;zscore,Feature Importance Model;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_164,BTC-USD-SOL-USD,ml;regime;zscore,Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,3,204,0.3229531658261544,-1.2380222996551553,0.2575112374854235,0
combo_3way_164,SOL-USD-LINK-USD,ml;regime;zscore,Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,3,32,0.4071464569608182,-0.876881313417597,0.07193196906596552,0
combo_3way_165,BTC-USD-SOL-USD,portfolio;regime;zscore,Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,3,204,0.3229531658261544,-1.2380222996551553,0.2575112374854235,0
combo_3way_165,SOL-USD-LINK-USD,portfolio;regime;zscore,Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,3,32,0.4071464569608182,-0.876881313417597,0.07193196906596552,0
combo_3way_46,BTC-USD-SOL-USD,adaptive;composite;copula,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_46,SOL-USD-LINK-USD,adaptive;composite;copula,Dynamic Threshold Model;Composite Quant Score;Copula Risk Filter,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_47,BTC-USD-SOL-USD,adaptive;composite;ecm,Dynamic Threshold Model;Composite Quant Score;Pure ECM,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_47,SOL-USD-LINK-USD,adaptive;composite;ecm,Dynamic Threshold Model;Composite Quant Score;Pure ECM,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_48,BTC-USD-SOL-USD,adaptive;composite;hybrid,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_48,SOL-USD-LINK-USD,adaptive;composite;hybrid,Dynamic Threshold Model;Composite Quant Score;ZScore + ECM,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_49,BTC-USD-SOL-USD,adaptive;composite;mean_reversion,Dynamic Threshold Model;Composite Quant Score;Hurst Filter,3,148,0.26868303904838126,-1.3042504928074887,0.26875228106983406,0
combo_3way_49,SOL-USD-LINK-USD,adaptive;composite;mean_reversion,Dynamic Threshold Model;Composite Quant Score;Hurst Filter,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_50,BTC-USD-SOL-USD,adaptive;composite;ml,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_50,SOL-USD-LINK-USD,adaptive;composite;ml,Dynamic Threshold Model;Composite Quant Score;Feature Importance Model,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_51,BTC-USD-SOL-USD,adaptive;composite;portfolio,Dynamic Threshold Model;Composite Quant Score;Pair Ranking Strategy,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_51,SOL-USD-LINK-USD,adaptive;composite;portfolio,Dynamic Threshold Model;Composite Quant Score;Pair Ranking Strategy,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_52,BTC-USD-SOL-USD,adaptive;composite;regime,Dynamic Threshold Model;Composite Quant Score;KMeans Regime Model,3,200,0.27259675621927504,-1.4910548623440598,0.26875228106983406,0
combo_3way_52,SOL-USD-LINK-USD,adaptive;composite;regime,Dynamic Threshold Model;Composite Quant Score;KMeans Regime Model,3,32,0.5298877048230883,-0.31418259329480136,0.06866862808740533,0
combo_3way_53,BTC-USD-SOL-USD,adaptive;composite;zscore,Dynamic Threshold Model;Composite Quant Score;Classic ZScore Mean Reversion,3,232,0.3419347207065325,-1.3647954315450144,0.26875228106983406,0
combo_3way_53,SOL-USD-LINK-USD,adaptive;composite;zscore,Dynamic Threshold Model;Composite Quant Score;Classic ZScore Mean Reversion,3,44,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_3way_54,BTC-USD-SOL-USD,adaptive;copula;ecm,Dynamic Threshold Model;Copula Risk Filter;Pure ECM,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_54,SOL-USD-LINK-USD,adaptive;copula;ecm,Dynamic Threshold Model;Copula Risk Filter;Pure ECM,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_55,BTC-USD-SOL-USD,adaptive;copula;hybrid,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_55,SOL-USD-LINK-USD,adaptive;copula;hybrid,Dynamic Threshold Model;Copula Risk Filter;ZScore + ECM,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_56,BTC-USD-SOL-USD,adaptive;copula;mean_reversion,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter,3,148,0.26868303904838126,-1.3042504928074887,0.26875228106983406,0
combo_3way_56,SOL-USD-LINK-USD,adaptive;copula;mean_reversion,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_57,BTC-USD-SOL-USD,adaptive;copula;ml,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_57,SOL-USD-LINK-USD,adaptive;copula;ml,Dynamic Threshold Model;Copula Risk Filter;Feature Importance Model,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_58,BTC-USD-SOL-USD,adaptive;copula;portfolio,Dynamic Threshold Model;Copula Risk Filter;Pair Ranking Strategy,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_58,SOL-USD-LINK-USD,adaptive;copula;portfolio,Dynamic Threshold Model;Copula Risk Filter;Pair Ranking Strategy,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_59,BTC-USD-SOL-USD,adaptive;copula;regime,Dynamic Threshold Model;Copula Risk Filter;KMeans Regime Model,3,200,0.27259675621927504,-1.4910548623440598,0.26875228106983406,0
combo_3way_59,SOL-USD-LINK-USD,adaptive;copula;regime,Dynamic Threshold Model;Copula Risk Filter;KMeans Regime Model,3,32,0.5298877048230883,-0.31418259329480136,0.06866862808740533,0
combo_3way_60,BTC-USD-SOL-USD,adaptive;copula;zscore,Dynamic Threshold Model;Copula Risk Filter;Classic ZScore Mean Reversion,3,232,0.3419347207065325,-1.3647954315450144,0.26875228106983406,0
combo_3way_60,SOL-USD-LINK-USD,adaptive;copula;zscore,Dynamic Threshold Model;Copula Risk Filter;Classic ZScore Mean Reversion,3,44,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_3way_61,BTC-USD-SOL-USD,adaptive;ecm;hybrid,Dynamic Threshold Model;Pure ECM;ZScore + ECM,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_61,SOL-USD-LINK-USD,adaptive;ecm;hybrid,Dynamic Threshold Model;Pure ECM;ZScore + ECM,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_62,BTC-USD-SOL-USD,adaptive;ecm;mean_reversion,Dynamic Threshold Model;Pure ECM;Hurst Filter,3,148,0.26868303904838126,-1.3042504928074887,0.26875228106983406,0
combo_3way_62,SOL-USD-LINK-USD,adaptive;ecm;mean_reversion,Dynamic Threshold Model;Pure ECM;Hurst Filter,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_63,BTC-USD-SOL-USD,adaptive;ecm;ml,Dynamic Threshold Model;Pure ECM;Feature Importance Model,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_63,SOL-USD-LINK-USD,adaptive;ecm;ml,Dynamic Threshold Model;Pure ECM;Feature Importance Model,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_64,BTC-USD-SOL-USD,adaptive;ecm;portfolio,Dynamic Threshold Model;Pure ECM;Pair Ranking Strategy,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_64,SOL-USD-LINK-USD,adaptive;ecm;portfolio,Dynamic Threshold Model;Pure ECM;Pair Ranking Strategy,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_65,BTC-USD-SOL-USD,adaptive;ecm;regime,Dynamic Threshold Model;Pure ECM;KMeans Regime Model,3,200,0.27259675621927504,-1.4910548623440598,0.26875228106983406,0
combo_3way_65,SOL-USD-LINK-USD,adaptive;ecm;regime,Dynamic Threshold Model;Pure ECM;KMeans Regime Model,3,32,0.5298877048230883,-0.31418259329480136,0.06866862808740533,0
combo_3way_66,BTC-USD-SOL-USD,adaptive;ecm;zscore,Dynamic Threshold Model;Pure ECM;Classic ZScore Mean Reversion,3,232,0.3419347207065325,-1.3647954315450144,0.26875228106983406,0
combo_3way_66,SOL-USD-LINK-USD,adaptive;ecm;zscore,Dynamic Threshold Model;Pure ECM;Classic ZScore Mean Reversion,3,44,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_3way_67,BTC-USD-SOL-USD,adaptive;hybrid;mean_reversion,Dynamic Threshold Model;ZScore + ECM;Hurst Filter,3,148,0.26868303904838126,-1.3042504928074887,0.26875228106983406,0
combo_3way_67,SOL-USD-LINK-USD,adaptive;hybrid;mean_reversion,Dynamic Threshold Model;ZScore + ECM;Hurst Filter,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_68,BTC-USD-SOL-USD,adaptive;hybrid;ml,Dynamic Threshold Model;ZScore + ECM;Feature Importance Model,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_68,SOL-USD-LINK-USD,adaptive;hybrid;ml,Dynamic Threshold Model;ZScore + ECM;Feature Importance Model,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_69,BTC-USD-SOL-USD,adaptive;hybrid;portfolio,Dynamic Threshold Model;ZScore + ECM;Pair Ranking Strategy,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_69,SOL-USD-LINK-USD,adaptive;hybrid;portfolio,Dynamic Threshold Model;ZScore + ECM;Pair Ranking Strategy,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_70,BTC-USD-SOL-USD,adaptive;hybrid;regime,Dynamic Threshold Model;ZScore + ECM;KMeans Regime Model,3,200,0.27259675621927504,-1.4910548623440598,0.26875228106983406,0
combo_3way_70,SOL-USD-LINK-USD,adaptive;hybrid;regime,Dynamic Threshold Model;ZScore + ECM;KMeans Regime Model,3,32,0.5298877048230883,-0.31418259329480136,0.06866862808740533,0
combo_3way_71,BTC-USD-SOL-USD,adaptive;hybrid;zscore,Dynamic Threshold Model;ZScore + ECM;Classic ZScore Mean Reversion,3,232,0.3419347207065325,-1.3647954315450144,0.26875228106983406,0
combo_3way_71,SOL-USD-LINK-USD,adaptive;hybrid;zscore,Dynamic Threshold Model;ZScore + ECM;Classic ZScore Mean Reversion,3,44,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_3way_72,BTC-USD-SOL-USD,adaptive;mean_reversion;ml,Dynamic Threshold Model;Hurst Filter;Feature Importance Model,3,148,0.26868303904838126,-1.3042504928074887,0.26875228106983406,0
combo_3way_72,SOL-USD-LINK-USD,adaptive;mean_reversion;ml,Dynamic Threshold Model;Hurst Filter;Feature Importance Model,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_73,BTC-USD-SOL-USD,adaptive;mean_reversion;portfolio,Dynamic Threshold Model;Hurst Filter;Pair Ranking Strategy,3,148,0.26868303904838126,-1.3042504928074887,0.26875228106983406,0
combo_3way_73,SOL-USD-LINK-USD,adaptive;mean_reversion;portfolio,Dynamic Threshold Model;Hurst Filter;Pair Ranking Strategy,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_74,BTC-USD-SOL-USD,adaptive;mean_reversion;regime,Dynamic Threshold Model;Hurst Filter;KMeans Regime Model,3,234,0.1642347156527471,-2.0139487969651793,0.26875228106983406,0
combo_3way_74,SOL-USD-LINK-USD,adaptive;mean_reversion;regime,Dynamic Threshold Model;Hurst Filter;KMeans Regime Model,3,32,0.5298877048230883,-0.31418259329480136,0.06866862808740533,0
combo_3way_75,BTC-USD-SOL-USD,adaptive;mean_reversion;zscore,Dynamic Threshold Model;Hurst Filter;Classic ZScore Mean Reversion,3,266,0.1747417352397393,-1.8857602091223673,0.26875228106983406,0
combo_3way_75,SOL-USD-LINK-USD,adaptive;mean_reversion;zscore,Dynamic Threshold Model;Hurst Filter;Classic ZScore Mean Reversion,3,44,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_3way_76,BTC-USD-SOL-USD,adaptive;ml;portfolio,Dynamic Threshold Model;Feature Importance Model;Pair Ranking Strategy,3,114,0.0,0.0,0.26875228106983406,0
combo_3way_76,SOL-USD-LINK-USD,adaptive;ml;portfolio,Dynamic Threshold Model;Feature Importance Model;Pair Ranking Strategy,3,22,0.0,0.0,0.06866862808740533,0
combo_3way_77,BTC-USD-SOL-USD,adaptive;ml;regime,Dynamic Threshold Model;Feature Importance Model;KMeans Regime Model,3,200,0.27259675621927504,-1.4910548623440598,0.26875228106983406,0
combo_3way_77,SOL-USD-LINK-USD,adaptive;ml;regime,Dynamic Threshold Model;Feature Importance Model;KMeans Regime Model,3,32,0.5298877048230883,-0.31418259329480136,0.06866862808740533,0
combo_3way_78,BTC-USD-SOL-USD,adaptive;ml;zscore,Dynamic Threshold Model;Feature Importance Model;Classic ZScore Mean Reversion,3,232,0.3419347207065325,-1.3647954315450144,0.26875228106983406,0
combo_3way_78,SOL-USD-LINK-USD,adaptive;ml;zscore,Dynamic Threshold Model;Feature Importance Model;Classic ZScore Mean Reversion,3,44,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_3way_79,BTC-USD-SOL-USD,adaptive;portfolio;regime,Dynamic Threshold Model;Pair Ranking Strategy;KMeans Regime Model,3,200,0.27259675621927504,-1.4910548623440598,0.26875228106983406,0
combo_3way_79,SOL-USD-LINK-USD,adaptive;portfolio;regime,Dynamic Threshold Model;Pair Ranking Strategy;KMeans Regime Model,3,32,0.5298877048230883,-0.31418259329480136,0.06866862808740533,0
combo_3way_80,BTC-USD-SOL-USD,adaptive;portfolio;zscore,Dynamic Threshold Model;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,232,0.3419347207065325,-1.3647954315450144,0.26875228106983406,0
combo_3way_80,SOL-USD-LINK-USD,adaptive;portfolio;zscore,Dynamic Threshold Model;Pair Ranking Strategy;Classic ZScore Mean Reversion,3,44,0.3319717512385236,-1.3418791939591985,0.07193196906596552,0
combo_3way_81,BTC-USD-SOL-USD,adaptive;regime;zscore,Dynamic Threshold Model;KMeans Regime Model;Classic ZScore Mean Reversion,3,318,0.21166931446334827,-2.117567403581911,0.26875228106983406,0
combo_3way_81,SOL-USD-LINK-USD,adaptive;regime;zscore,Dynamic Threshold Model;KMeans Regime Model;Classic ZScore Mean Reversion,3,54,0.25462020079372377,-1.7032854840174643,0.07193196906596552,0
combo_3way_82,BTC-USD-SOL-USD,composite;copula;ecm,Composite Quant Score;Copula Risk Filter;Pure ECM,3,0,0.0,0.0,0.0,0
combo_3way_82,SOL-USD-LINK-USD,composite;copula;ecm,Composite Quant Score;Copula Risk Filter;Pure ECM,3,0,0.0,0.0,0.0,0
combo_3way_83,BTC-USD-SOL-USD,composite;copula;hybrid,Composite Quant Score;Copula Risk Filter;ZScore + ECM,3,0,0.0,0.0,0.0,0
combo_3way_83,SOL-USD-LINK-USD,composite;copula;hybrid,Composite Quant Score;Copula Risk Filter;ZScore + ECM,3,0,0.0,0.0,0.0,0
combo_3way_84,BTC-USD-SOL-USD,composite;copula;mean_reversion,Composite Quant Score;Copula Risk Filter;Hurst Filter,3,34,0.0,0.0,0.23415871402374777,0
combo_3way_84,SOL-USD-LINK-USD,composite;copula;mean_reversion,Composite Quant Score;Copula Risk Filter;Hurst Filter,3,0,0.0,0.0,0.0,0
combo_3way_85,BTC-USD-SOL-USD,composite;copula;ml,Composite Quant Score;Copula Risk Filter;Feature Importance Model,3,0,0.0,0.0,0.0,0
combo_3way_85,SOL-USD-LINK-USD,composite;copula;ml,Composite Quant Score;Copula Risk Filter;Feature Importance Model,3,0,0.0,0.0,0.0,0
combo_3way_86,BTC-USD-SOL-USD,composite;copula;portfolio,Composite Quant Score;Copula Risk Filter;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_86,SOL-USD-LINK-USD,composite;copula;portfolio,Composite Quant Score;Copula Risk Filter;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_87,BTC-USD-SOL-USD,composite;copula;regime,Composite Quant Score;Copula Risk Filter;KMeans Regime Model,3,86,0.0,0.0,0.25198594387995527,0
combo_3way_87,SOL-USD-LINK-USD,composite;copula;regime,Composite Quant Score;Copula Risk Filter;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_88,BTC-USD-SOL-USD,composite;copula;zscore,Composite Quant Score;Copula Risk Filter;Classic ZScore Mean Reversion,3,118,0.0,0.0,0.2575112374854235,0
combo_3way_88,SOL-USD-LINK-USD,composite;copula;zscore,Composite Quant Score;Copula Risk Filter;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_89,BTC-USD-SOL-USD,composite;ecm;hybrid,Composite Quant Score;Pure ECM;ZScore + ECM,3,0,0.0,0.0,0.0,0
combo_3way_89,SOL-USD-LINK-USD,composite;ecm;hybrid,Composite Quant Score;Pure ECM;ZScore + ECM,3,0,0.0,0.0,0.0,0
combo_3way_90,BTC-USD-SOL-USD,composite;ecm;mean_reversion,Composite Quant Score;Pure ECM;Hurst Filter,3,34,0.0,0.0,0.23415871402374777,0
combo_3way_90,SOL-USD-LINK-USD,composite;ecm;mean_reversion,Composite Quant Score;Pure ECM;Hurst Filter,3,0,0.0,0.0,0.0,0
combo_3way_91,BTC-USD-SOL-USD,composite;ecm;ml,Composite Quant Score;Pure ECM;Feature Importance Model,3,0,0.0,0.0,0.0,0
combo_3way_91,SOL-USD-LINK-USD,composite;ecm;ml,Composite Quant Score;Pure ECM;Feature Importance Model,3,0,0.0,0.0,0.0,0
combo_3way_92,BTC-USD-SOL-USD,composite;ecm;portfolio,Composite Quant Score;Pure ECM;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_92,SOL-USD-LINK-USD,composite;ecm;portfolio,Composite Quant Score;Pure ECM;Pair Ranking Strategy,3,0,0.0,0.0,0.0,0
combo_3way_93,BTC-USD-SOL-USD,composite;ecm;regime,Composite Quant Score;Pure ECM;KMeans Regime Model,3,86,0.0,0.0,0.25198594387995527,0
combo_3way_93,SOL-USD-LINK-USD,composite;ecm;regime,Composite Quant Score;Pure ECM;KMeans Regime Model,3,10,0.0,0.0,0.046819709109089884,0
combo_3way_94,BTC-USD-SOL-USD,composite;ecm;zscore,Composite Quant Score;Pure ECM;Classic ZScore Mean Reversion,3,118,0.0,0.0,0.2575112374854235,0
combo_3way_94,SOL-USD-LINK-USD,composite;ecm;zscore,Composite Quant Score;Pure ECM;Classic ZScore Mean Reversion,3,22,0.0,0.0,0.07193196906596552,0
combo_3way_95,BTC-USD-SOL-USD,composite;hybrid;mean_reversion,Composite Quant Score;ZScore + ECM;Hurst Filter,3,34,0.0,0.0,0.23415871402374777,0
combo_3way_95,SOL-USD-LINK-USD,composite;hybrid;mean_reversion,Composite Quant Score;ZScore + ECM;Hurst Filter,3,0,0.0,0.0,0.0,0
combo_3way_96,BTC-USD-SOL-USD,composite;hybrid;ml,Composite Quant Score;ZScore + ECM;Feature Importance Model,3,0,0.0,0.0,0.0,0
