regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
ALL,Dynamic Threshold Model,4,0,0.3145964740204473,-1.3481902908684837,0.11417719793195283,-0.02298016537912273,-0.07907076078106151,0.05609059540193878,0.07250000000000001,0.0696,0.2012746213126678,0.0348,0.00116,0.9858333333333333,60,4,0
bear,Dynamic Threshold Model,2,0,0.0,-11.352570639610844,0.05206777602531516,-0.031439354091284955,-0.035954027585583914,0.00451467349429896,0.0037500000000000003,0.0036000000000000003,0.00010830215152283275,0.0018000000000000002,6.000000000000001e-05,0.9897959183673469,4,2,0
bull,Dynamic Threshold Model,2,0,0.3118337550513014,-7.173250809961527,0.049141770512717786,-0.01672718178689414,-0.02440218309252956,0.0076750013056354205,0.00625,0.006,0.00024496481893670574,0.003,0.00010000000000000002,0.9137931034482759,6,2,0
crisis,Dynamic Threshold Model,2,0,0.1733576419675878,-2.777193085540361,0.12432732102778371,-0.06541992094304416,-0.09061853833923156,0.025198617396187395,0.01125,0.0108,0.027133333333333343,0.0054,0.00018,0.9819059107358263,10,2,0
range,Dynamic Threshold Model,4,0,0.14567901625391885,-1.015672725764574,0.09784107524636473,-0.027621452953889847,-0.07553893854879079,0.047917485594900944,0.0675,0.0648,0.17315683048130634,0.0324,0.0010800000000000002,0.9817188205258407,56,4,0
